height time diff diffRatio interval total mean
12730 1566213782 3.830490330204557e-07 1.606  1 60862 4.78
12731 1566213782 3.829110109697781e-07 1.606  0 60862 4.78
12732 1566213788 3.832270977925926e-07 1.607  6 60868 4.78
12733 1566213802 3.832416380039465e-07 1.607 14 60882 4.78
12734 1566213813 3.832558855438417e-07 1.607 11 60893 4.78
12735 1566213822 3.834219401258094e-07 1.608  9 60902 4.78
12736 1566213823 3.834366421522694e-07 1.608  1 60903 4.78
12737 1566213824 3.837543340766529e-07 1.609  1 60904 4.78
12738 1566213838 3.834654613949603e-07 1.608 14 60918 4.78
12739 1566213838  3.83175995501038e-07 1.607  0 60918 4.78
12740 1566213847 3.831899444867849e-07 1.607  9 60927 4.78
12741 1566213867   3.8290118747547e-07 1.606 20 60947 4.78
12742 1566213869 3.830660543176561e-07 1.606  2 60949 4.78
12743 1566213884  3.83079261538691e-07 1.606 15 60964 4.78
12744 1566213889 3.826383397264008e-07 1.604  5 60969 4.78
12745 1566213891  3.82650785349508e-07 1.604  2 60971 4.78
12746 1566213891 3.825120258685116e-07 1.604  0 60971 4.78
12747 1566213901 3.820715322222794e-07 1.602 10 60981 4.78
12748 1566213902 3.820821891239935e-07 1.602  1 60982 4.78
12749 1566213918 3.814901006427968e-07 1.600 16 60998 4.78
12750 1566213920 3.821004386239656e-07 1.602  2 61000 4.78
12751 1566213921 3.821109511272397e-07 1.602  1 61001 4.78
12752 1566213927 3.822723614436268e-07 1.603  6 61007 4.78
12753 1566213929 3.821324159509615e-07 1.602  2 61009 4.78
12754 1566213931 3.821430762493833e-07 1.602  2 61011 4.78
12755 1566213935 3.820027875974552e-07 1.602  4 61015 4.78
12756 1566213942 3.824662339164519e-07 1.604  7 61022 4.78
12757 1566213944  3.82478960930684e-07 1.604  2 61024 4.78
12758 1566213953 3.823409107617752e-07 1.603  9 61033 4.78
12759 1566213969 3.823526060637221e-07 1.603 16 61049 4.78
12760 1566213972 3.823644482859248e-07 1.603  3 61052 4.78
12761 1566213987  3.82374975321501e-07 1.603 15 61067 4.78
12762 1566213991 3.820843789719471e-07 1.602  4 61071 4.78
12763 1566213998 3.820947445928709e-07 1.602  7 61078 4.78
12764 1566214005 3.818041365333097e-07 1.601  7 61085 4.78
12765 1566214009 3.815132424164263e-07 1.600  4 61089 4.78
12766 1566214009 3.815228492602875e-07 1.600  0 61089 4.78
12767 1566214016  3.81082451194383e-07 1.598  7 61096 4.78
12768 1566214028 3.809416339791932e-07 1.597 12 61108 4.78
12769 1566214029 3.808004857606768e-07 1.597  1 61109 4.78
12770 1566214043 3.809586136289024e-07 1.597 14 61123 4.78
12771 1566214046 3.809681925606206e-07 1.597  3 61126 4.78
12772 1566214051 3.811271860687265e-07 1.598  5 61131 4.78
12773 1566214052 3.808371771350011e-07 1.597  1 61132 4.78
12774 1566214057 3.805467403052098e-07 1.596  5 61137 4.78
12775 1566214060 3.805542709918604e-07 1.596  3 61140 4.78
12776 1566214060 3.801135040845482e-07 1.594  0 61140 4.78
12777 1566214061 3.801188502335248e-07 1.594  1 61141 4.78
12778 1566214062 3.801243410295511e-07 1.594  1 61142 4.78
12779 1566214078 3.805772993636032e-07 1.596 16 61158 4.78
12780 1566214085 3.804346841548581e-07 1.595  7 61165 4.78
12781 1566214094 3.802911634238507e-07 1.595  9 61174 4.78
12782 1566214095 3.804453946804314e-07 1.595  1 61175 4.78
12783 1566214100 3.804507501693745e-07 1.595  5 61180 4.78
12784 1566214107 3.806055455115788e-07 1.596  7 61187 4.78
12785 1566214112 3.801635036748828e-07 1.594  5 61192 4.78
12786 1566214115 3.798700525295885e-07 1.593  3 61195 4.78
12787 1566214119 3.798738044565718e-07 1.593  4 61199 4.78
12788 1566214124 3.798782780048403e-07 1.593  5 61204 4.78
12789 1566214125   3.7988203009431e-07 1.593  1 61205 4.78
12790 1566214131 3.798854936272998e-07 1.593  6 61211 4.78
12791 1566214137 3.797403680085646e-07 1.592  6 61217 4.78
12792 1566214142 3.798922765623546e-07 1.593  5 61222 4.78
12793 1566214143 3.800447400096827e-07 1.594  1 61223 4.78
12794 1566214143 3.801977595406143e-07 1.594  0 61223 4.78
12795 1566214145 3.802023852782392e-07 1.594  2 61225 4.78
12796 1566214155 3.805056164288613e-07 1.595 10 61235 4.78
12797 1566214157  3.80362476216879e-07 1.595  2 61237 4.78
12798 1566214172 3.802188653833339e-07 1.594 15 61252 4.78
12799 1566214177 3.802242144964737e-07 1.594  5 61257 4.78
12800 1566214184 3.803783914430816e-07 1.595  7 61264 4.78
12801 1566214187 3.802346240129196e-07 1.594  3 61267 4.78
12802 1566214188 3.800906762756085e-07 1.594  1 61268 4.78
12803 1566214195 3.802441665703763e-07 1.594  7 61275 4.78
12804 1566214197 3.796534323323634e-07 1.592  2 61277 4.78
12805 1566214209 3.796547295871486e-07 1.592 12 61289 4.78
12806 1566214210 3.795077637888423e-07 1.591  1 61290 4.78
12807 1566214212 3.793600482291345e-07 1.591  2 61292 4.78
12808 1566214224 3.795086279608529e-07 1.591 12 61304 4.78
12809 1566214228 3.793606238949768e-07 1.591  4 61308 4.78
12810 1566214236 3.795092040777131e-07 1.591  8 61316 4.78
12811 1566214240  3.79360911728553e-07 1.591  4 61320 4.78
12812 1566214251 3.796584772618831e-07 1.592 11 61331 4.78
12813 1566214255 3.798087334594333e-07 1.593  4 61335 4.78
12814 1566214256 3.795133809772609e-07 1.591  1 61336 4.78
12815 1566214256 3.795146772751256e-07 1.591  0 61336 4.78
12816 1566214261 3.795162616512084e-07 1.591  5 61341 4.78
12817 1566214262 3.795181341127253e-07 1.591  1 61342 4.78
12818 1566214269 3.792229456178176e-07 1.590  7 61349 4.78
12819 1566214270 3.795202946682041e-07 1.591  1 61350 4.78
12820 1566214271 3.796708739439056e-07 1.592  1 61351 4.78
12821 1566214275 3.798211399559467e-07 1.593  4 61355 4.78
12822 1566214298 3.796743336275617e-07 1.592 23 61378 4.78
12823 1566214312 3.796760634930341e-07 1.592 14 61392 4.78
12824 1566214313 3.796776492168982e-07 1.592  1 61393 4.78
12825 1566214330 3.796796674300639e-07 1.592 17 61410 4.78
12826 1566214341 3.796816856646856e-07 1.592 11 61421 4.78
12827 1566214341 3.796832714355123e-07 1.592  0 61421 4.78
12828 1566214350 3.792394847463522e-07 1.590  9 61430 4.78
12829 1566214354 3.787967342719065e-07 1.588  4 61434 4.78
12830 1566214356 3.787973082293977e-07 1.588  2 61436 4.78
12831 1566214358 3.782069092690236e-07 1.586  2 61438 4.78
12832 1566214362 3.779111854389118e-07 1.585  4 61442 4.78
12833 1566214363 3.782041914782251e-07 1.586  1 61443 4.78
12834 1566214374  3.77908471896573e-07 1.585 11 61454 4.78
12835 1566214377 3.779070437320468e-07 1.585  3 61457 4.78
12836 1566214382 3.777582881285522e-07 1.584  5 61462 4.78
12837 1566214383 3.779031877417436e-07 1.585  1 61463 4.78
12838 1566214400 3.777538643718037e-07 1.584 17 61480 4.78
12839 1566214408 3.777514384846714e-07 1.584  8 61488 4.78
12840 1566214431 3.774550014724509e-07 1.583 23 61511 4.79
12841 1566214435 3.774517245885006e-07 1.583  4 61515 4.79
12842 1566214436 3.773013341242712e-07 1.582  1 61516 4.79
12843 1566214437 3.774443161910371e-07 1.583  1 61517 4.78
12844 1566214440 3.771473651181404e-07 1.581  3 61520 4.78
12845 1566214446 3.772906575412262e-07 1.582  6 61526 4.78
12846 1566214448 3.765552879000914e-07 1.579  2 61528 4.78
12847 1566214454 3.766968535579702e-07 1.580  6 61534 4.78
12848 1566214455 3.766924546261129e-07 1.579  1 61535 4.78
12849 1566214456 3.766873463180463e-07 1.579  1 61536 4.78
12850 1566214457 3.766819543653914e-07 1.579  1 61537 4.78
12851 1566214460 3.765297663412411e-07 1.579  3 61540 4.78
12852 1566214466 3.772563542109949e-07 1.582  6 61546 4.78
12853 1566214470 3.775464922416551e-07 1.583  4 61550 4.78
12854 1566214475 3.776913720418524e-07 1.584  5 61555 4.78
12855 1566214476 3.779841800664497e-07 1.585  1 61556 4.78
12856 1566214479 3.779834656966975e-07 1.585  3 61559 4.78
12857 1566214481  3.78277585542516e-07 1.586  2 61561 4.78
12858 1566214485 3.781303969336702e-07 1.586  4 61565 4.78
12859 1566214485   3.7857345334709e-07 1.587  0 61565 4.78
12860 1566214488 3.784276097469823e-07 1.587  3 61568 4.78
12861 1566214489 3.785768930594581e-07 1.587  1 61569 4.78
12862 1566214500 3.785784696151833e-07 1.587 11 61580 4.78
12863 1566214504 3.785797595341799e-07 1.587  4 61584 4.78
12864 1566214507 3.785810494619666e-07 1.587  3 61587 4.78
12865 1566214509 3.790258814991375e-07 1.589  2 61589 4.78
12866 1566214513 3.790283237826609e-07 1.589  4 61593 4.78
12867 1566214521 3.790287547771381e-07 1.589  8 61601 4.78
12868 1566214529 3.787333226822824e-07 1.588  8 61609 4.78
12869 1566214535 3.788815553518168e-07 1.589  6 61615 4.78
12870 1566214540 3.788819860125766e-07 1.589  5 61620 4.78
12871 1566214542 3.788827037826853e-07 1.589  2 61622 4.78
12872 1566214547 3.790311970976901e-07 1.589  5 61627 4.78
12873 1566214553 3.788841393310613e-07 1.589  6 61633 4.78
12874 1566214555 3.785882158875218e-07 1.587  2 61635 4.78
12875 1566214556 3.785874992327571e-07 1.587  1 61636 4.78
12876 1566214556 3.785866392506208e-07 1.587  0 61636 4.78
12877 1566214561 3.785862092610178e-07 1.587  5 61641 4.78
12878 1566214562 3.788816989052946e-07 1.589  1 61642 4.78
12879 1566214568 3.790309097642268e-07 1.589  6 61648 4.78
12880 1566214599 3.794778082586778e-07 1.591 31 61679 4.78
12881 1566214603 3.800756518723525e-07 1.594  4 61683 4.78
12882 1566214614 3.800808524929076e-07 1.594 11 61694 4.78
12883 1566214622  3.80086053255786e-07 1.594  8 61702 4.78
12884 1566214623 3.800915431043453e-07 1.594  1 61703 4.78
12885 1566214628 3.800967441597957e-07 1.594  5 61708 4.78
12886 1566214643 3.793586090721724e-07 1.591 15 61723 4.78
12887 1566214643 3.795120846882517e-07 1.591  0 61723 4.78
12888 1566214651 3.798152251297706e-07 1.593  8 61731 4.78
12889 1566214659 3.795259122275769e-07 1.591  8 61739 4.79
12890 1566214669  3.79532682327792e-07 1.591 10 61749 4.79
12891 1566214676  3.79390704865926e-07 1.591  7 61756 4.79
12892 1566214689 3.791001697298823e-07 1.590 13 61769 4.79
12893 1566214690   3.7910577485889e-07 1.590  1 61770 4.79
12894 1566214701 3.788151017743733e-07 1.588 11 61781 4.79
12895 1566214710 3.786715096503777e-07 1.588  9 61790 4.79
12896 1566214711 3.788231381168329e-07 1.588  1 61791 4.79
12897 1566214712 3.785314652309522e-07 1.587  1 61792 4.79
12898 1566214715 3.785344743082603e-07 1.587  3 61795 4.79
12899 1566214717 3.788334710581728e-07 1.588  2 61797 4.79
12900 1566214717  3.78689578194319e-07 1.588  0 61797 4.79
12901 1566214719 3.783976812991262e-07 1.587  2 61799 4.79
12902 1566214720 3.785483740004987e-07 1.587  1 61800 4.78
12903 1566214721  3.78551956560855e-07 1.587  1 61801 4.78
12904 1566214727 3.785549659639586e-07 1.587  6 61807 4.78
12905 1566214732 3.784102821738555e-07 1.587  5 61812 4.78
12906 1566214735 3.787080787281492e-07 1.588  3 61815 4.78
12907 1566214740 3.788590188049307e-07 1.589  5 61820 4.78
12908 1566214754 3.790093609959826e-07 1.589 14 61834 4.79
12909 1566214759 3.790115157625478e-07 1.589  5 61839 4.79
12910 1566214760 3.790138142072227e-07 1.589  1 61840 4.79
12911 1566214761 3.791641355346438e-07 1.590  1 61841 4.78
12912 1566214762 3.794636962342729e-07 1.591  1 61842 4.78
12913 1566214764 3.796168245748464e-07 1.592  2 61844 4.78
12914 1566214772 3.790283237826609e-07 1.589  8 61852 4.78
12915 1566214781 3.788837086654063e-07 1.589  9 61861 4.78
12916 1566214782 3.790346451332299e-07 1.589  1 61862 4.78
12917 1566214789 3.790375185441013e-07 1.589  7 61869 4.78
12918 1566214790 3.791885776081699e-07 1.590  1 61870 4.78
12919 1566214794 3.790431218206088e-07 1.589  4 61874 4.78
12920 1566214811  3.79045420648639e-07 1.589 17 61891 4.79
12921 1566214812  3.78751827490658e-07 1.588  1 61892 4.79
12922 1566214820 3.787535489601115e-07 1.588  8 61900 4.79
12923 1566214825 3.786071365546746e-07 1.588  5 61905 4.79
12924 1566214827 3.787562746520834e-07 1.588  2 61907 4.79
12925 1566214827  3.78757709242563e-07 1.588  0 61907 4.78
12926 1566214831 3.781680056706921e-07 1.586  4 61911 4.78
12927 1566214840 3.781680056706921e-07 1.586  9 61920 4.78
12928 1566214841  3.78020759406505e-07 1.585  1 61921 4.78
12929 1566214846 3.778731993919691e-07 1.584  5 61926 4.78
12930 1566214848 3.778724854416499e-07 1.584  2 61928 4.78
12931 1566214853 3.784616967116617e-07 1.587  5 61933 4.78
12932 1566214862 3.783152235653642e-07 1.586  9 61942 4.78
12933 1566214871 3.781687207381578e-07 1.586  9 61951 4.79
12934 1566214876 3.783167979424312e-07 1.586  5 61956 4.79
12935 1566214878 3.784654208697864e-07 1.587  2 61958 4.78
12936 1566214892 3.787625869314829e-07 1.588 14 61972 4.79
12937 1566214892 3.786171710091958e-07 1.588  0 61972 4.79
12938 1566214898 3.784710072444004e-07 1.587  6 61978 4.79
12939 1566214905 3.784722964311931e-07 1.587  7 61985 4.79
12940 1566214909 3.783256719491589e-07 1.586  4 61989 4.79
12941 1566214910 3.781788749880163e-07 1.586  1 61990 4.79
12942 1566214910 3.783258150817111e-07 1.586  0 61990 4.78
12943 1566214924 3.786219017222401e-07 1.588 14 62004 4.79
12944 1566214925 3.790674045999536e-07 1.589  1 62005 4.79
12945 1566214926 3.789233340043931e-07 1.589  1 62006 4.78
12946 1566214927 3.790750205503258e-07 1.589  1 62007 4.78
12947 1566214929 3.792269724032084e-07 1.590  2 62009 4.78
12948 1566214941 3.796759193369761e-07 1.592 12 62021 4.79
12949 1566214945 3.793840837643281e-07 1.591  4 62025 4.78
12950 1566214947  3.79388545785664e-07 1.591  2 62027 4.78
12951 1566214950   3.7939228820707e-07 1.591  3 62030 4.78
12952 1566214953 3.793960307023098e-07 1.591  3 62033 4.78
12953 1566214961 3.793999172178246e-07 1.591  8 62041 4.78
12954 1566214970 3.791069246494297e-07 1.590  9 62050 4.79
12955 1566214975 3.791095117036446e-07 1.590  5 62055 4.79
12956 1566214978  3.79408410251065e-07 1.591  3 62058 4.78
12957 1566214981  3.79263648849197e-07 1.590  3 62061 4.78
12958 1566214981 3.792669572695918e-07 1.590  0 62061 4.78
12959 1566214986 3.789734518265994e-07 1.589  5 62066 4.78
12960 1566214987 3.786795399014803e-07 1.588  1 62067 4.78
12961 1566214991 3.786808305093174e-07 1.588  4 62071 4.78
12962 1566214994  3.78681834321495e-07 1.588  3 62074 4.78
12963 1566214996 3.786825513334516e-07 1.588  2 62076 4.78
12964 1566215016 3.786826947361687e-07 1.588 20 62096 4.78
12965 1566215018 3.788307442550151e-07 1.588  2 62098 4.78
12966 1566215036 3.788311748002724e-07 1.588 18 62116 4.79
12967 1566215036 3.788316053465083e-07 1.588  0 62116 4.79
12968 1566215037  3.78980058602936e-07 1.589  1 62117 4.79
12969 1566215038  3.78980920373354e-07 1.589  1 62118 4.78
12970 1566215038 3.783903789035584e-07 1.587  0 62118 4.78
12971 1566215038 3.785376267262762e-07 1.587  0 62118 4.78
12972 1566215038 3.783893766359678e-07 1.587  0 62118 4.78
12973 1566215044 3.783893766359678e-07 1.587  6 62124 4.78
12974 1566215045 3.783883743736867e-07 1.587  1 62125 4.78
12975 1566215047 3.783875152959575e-07 1.587  2 62127 4.78
12976 1566215054 3.783865130435369e-07 1.587  7 62134 4.78
12977 1566215054 3.783850812635748e-07 1.587  0 62134 4.78
12978 1566215059  3.78531178654656e-07 1.587  5 62139 4.78
12979 1566215063 3.786779625038484e-07 1.588  4 62143 4.78
12980 1566215068 3.788254342773065e-07 1.588  5 62148 4.78
12981 1566215070 3.786775323067749e-07 1.588  2 62150 4.78
12982 1566215071  3.78677245509269e-07 1.588  1 62151 4.78
12983 1566215073 3.789730209578832e-07 1.589  2 62153 4.78
12984 1566215086 3.788260083217742e-07 1.588 13 62166 4.78
12985 1566215089 3.788262953446605e-07 1.588  3 62169 4.78
12986 1566215093 3.788265823679817e-07 1.588  4 62173 4.78
12987 1566215095 3.789747444386266e-07 1.589  2 62175 4.78
12988 1566215101  3.79717008244138e-07 1.592  6 62181 4.78
12989 1566215122 3.797206129585196e-07 1.592 21 62202 4.78
12990 1566215123 3.794271250561323e-07 1.591  1 62203 4.78
12991 1566215130 3.801731871966884e-07 1.594  7 62210 4.78
12992 1566215131 3.801785350246483e-07 1.594  1 62211 4.78
12993 1566215132 3.803332535423591e-07 1.595  1 62212 4.78
12994 1566215135 3.803393291742356e-07 1.595  3 62215 4.78
12995 1566215135  3.79898626763635e-07 1.593  0 62215 4.78
12996 1566215138 3.799043998581178e-07 1.593  3 62218 4.78
12997 1566215145 3.797614230982539e-07 1.592  7 62225 4.78
12998 1566215146 3.799156578970426e-07 1.593  1 62226 4.78
12999 1566215158 3.800708847618658e-07 1.594 12 62238 4.78
13000 1566215162 3.799287931191329e-07 1.593  4 62242 4.78
13001 1566215168 3.800841751861063e-07 1.594  6 62248 4.78
13002 1566215173 3.800912541609937e-07 1.594  5 62253 4.78
13003 1566215179 3.799487142000922e-07 1.593  6 62259 4.78
13004 1566215184 3.799544888169851e-07 1.593  5 62264 4.78
13005 1566215190 3.795145332415922e-07 1.591  6 62270 4.78
13006 1566215194 3.793706983300369e-07 1.591  4 62274 4.78
13007 1566215203  3.79374728253885e-07 1.591  9 62283 4.78
13008 1566215207 3.795266324395234e-07 1.591  4 62287 4.78
13009 1566215216 3.796792349540078e-07 1.592  9 62296 4.78
13010 1566215219 3.795354192453724e-07 1.591  3 62299 4.78
13011 1566215220 3.795395967219946e-07 1.591  1 62300 4.78
13012 1566215225 3.795437742905792e-07 1.591  5 62305 4.78
13013 1566215237 3.793999172178246e-07 1.591 12 62317 4.78
13014 1566215245 3.794035159142996e-07 1.591  8 62325 4.78
13015 1566215246 3.792591897652075e-07 1.590  1 62326 4.78
13016 1566215249 3.792627857924997e-07 1.590  3 62329 4.78
13017 1566215261 3.794150322018009e-07 1.591 12 62341 4.78
13018 1566215261 3.792711288384483e-07 1.590  0 62341 4.78
13019 1566215262 3.789786223276151e-07 1.589  1 62342 4.78
13020 1566215262 3.792763074653858e-07 1.590  0 62342 4.78
13021 1566215269 3.794271250561323e-07 1.591  7 62349 4.78
13022 1566215272 3.792814862337447e-07 1.590  3 62352 4.78
13023 1566215284  3.79135096696446e-07 1.590 12 62364 4.78
13024 1566215287 3.795813765466516e-07 1.592  3 62367 4.78
13025 1566215291 3.795836819081726e-07 1.592  4 62371 4.78
13026 1566215292 3.797328694993668e-07 1.592  1 62372 4.78
13027 1566215292 3.798826073454224e-07 1.593  0 62372 4.78
13028 1566215297 3.803303604525458e-07 1.595  5 62377 4.78
13029 1566215298 3.800354963171861e-07 1.594  1 62378 4.78
13030 1566215300 3.798891015413238e-07 1.593  2 62380 4.78
13031 1566215312 3.798908333643978e-07 1.593 12 62392 4.78
13032 1566215314 3.801905320509074e-07 1.594  2 62394 4.78
13033 1566215317 3.803430903769591e-07 1.595  3 62397 4.78
13034 1566215319 3.804963503035789e-07 1.595  2 62399 4.78
13035 1566215322 3.806491542078694e-07 1.596  3 62402 4.78
13036 1566215322 3.806527766420803e-07 1.596  0 62402 4.78
13037 1566215322 3.805070643017047e-07 1.595  0 62402 4.78
13038 1566215326 3.805098152904638e-07 1.595  4 62406 4.78
13039 1566215347 3.803633442857856e-07 1.595 21 62427 4.78
13040 1566215348 3.803655144753871e-07 1.595  1 62428 4.78
13041 1566215352 3.805164757437736e-07 1.596  4 62432 4.78
13042 1566215373 3.806678467084053e-07 1.596 21 62453 4.78
13043 1566215374 3.806698754623068e-07 1.596  1 62454 4.78
13044 1566215375 3.806717593245781e-07 1.596  1 62455 4.78
13045 1566215381 3.802265276730951e-07 1.594  6 62461 4.78
13046 1566215386 3.802276842719603e-07 1.594  5 62466 4.78
13047 1566215397 3.803769445493007e-07 1.595 11 62477 4.78
13048 1566215400 3.797826247599025e-07 1.592  3 62480 4.78
13049 1566215400 3.799309583528288e-07 1.593  0 62480 4.78
13050 1566215406 3.797826247599025e-07 1.592  6 62486 4.78
13051 1566215427 3.797814708670648e-07 1.592 21 62507 4.78
13052 1566215427 3.794831365408512e-07 1.591  0 62507 4.78
13053 1566215439 3.793327061139265e-07 1.591 12 62519 4.78
13054 1566215441  3.79329396546357e-07 1.591  2 62521 4.78
13055 1566215443 3.797716630610357e-07 1.592  2 62523 4.78
